,date,rank,country,ct,points,previousPoints,flag,delta
52500,1997-11-19T00:00:00,4,Czech Republic,CZE,62,62.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cze,0.0
52501,1997-11-19T00:00:00,5,Romania,ROU,62,62.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rou,0.0
52502,1997-11-19T00:00:00,6,England,ENG,61,61.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,0.0
52503,1997-11-19T00:00:00,7,France,FRA,60,58.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fra,2.0
52504,1997-11-19T00:00:00,8,Denmark,DEN,60,61.0,https://api.fifa.com/api/v1/picture/flags-sq-4/den,-1.0
52505,1997-11-19T00:00:00,9,Colombia,COL,60,60.0,https://api.fifa.com/api/v1/picture/flags-sq-4/col,0.0
52506,1997-11-19T00:00:00,10,Italy,ITA,60,58.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,2.0
52507,1997-11-19T00:00:00,11,Mexico,MEX,60,60.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mex,0.0
52508,1997-11-19T00:00:00,12,Netherlands,NED,59,61.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ned,-2.0
52509,1997-11-19T00:00:00,13,Russia,RUS,58,60.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rus,-2.0
52510,1997-11-19T00:00:00,14,Norway,NOR,58,59.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nor,-1.0
52511,1997-11-19T00:00:00,15,Sweden,SWE,58,57.0,https://api.fifa.com/api/v1/picture/flags-sq-4/swe,1.0
52512,1997-11-19T00:00:00,16,Morocco,MAR,58,58.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mar,0.0
52513,1997-11-19T00:00:00,17,Chile,CHI,58,54.0,https://api.fifa.com/api/v1/picture/flags-sq-4/chi,4.0
52514,1997-11-19T00:00:00,18,Japan,JPN,58,56.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jpn,2.0
52515,1997-11-19T00:00:00,19,Argentina,ARG,57,58.0,https://api.fifa.com/api/v1/picture/flags-sq-4/arg,-1.0
52516,1997-11-19T00:00:00,20,Zambia,ZAM,56,56.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zam,0.0
52517,1997-11-19T00:00:00,21,Croatia,CRO,56,53.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cro,3.0
52518,1997-11-19T00:00:00,22,Yugoslavia,YUG,56,52.0,https://api.fifa.com/api/v1/picture/flags-sq-4/yug,4.0
52519,1997-11-19T00:00:00,23,Tunisia,TUN,56,55.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tun,1.0
52520,1997-11-19T00:00:00,24,Bulgaria,BUL,55,57.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bul,-2.0
52521,1997-11-19T00:00:00,25,Bolivia,BOL,55,55.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bol,0.0
52522,1997-11-19T00:00:00,26,Austria,AUT,55,55.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aut,0.0
52523,1997-11-19T00:00:00,27,Portugal,POR,54,55.0,https://api.fifa.com/api/v1/picture/flags-sq-4/por,-1.0
52524,1997-11-19T00:00:00,28,Ecuador,ECU,54,53.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ecu,1.0
52525,1997-11-19T00:00:00,29,USA,USA,54,52.0,https://api.fifa.com/api/v1/picture/flags-sq-4/usa,2.0
52526,1997-11-19T00:00:00,30,Paraguay,PAR,54,54.0,https://api.fifa.com/api/v1/picture/flags-sq-4/par,0.0
52527,1997-11-19T00:00:00,31,Korea Republic,KOR,53,52.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kor,1.0
52528,1997-11-19T00:00:00,32,Australia,AUS,53,53.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aus,0.0
52529,1997-11-19T00:00:00,33,Slovakia,SVK,53,53.0,https://api.fifa.com/api/v1/picture/flags-sq-4/svk,0.0
52530,1997-11-19T00:00:00,34,Saudi Arabia,KSA,53,51.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ksa,2.0
52531,1997-11-19T00:00:00,35,South Africa,RSA,53,54.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rsa,-1.0
52532,1997-11-19T00:00:00,36,Scotland,SCO,52,54.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sco,-2.0
52533,1997-11-19T00:00:00,37,Egypt,EGY,51,53.0,https://api.fifa.com/api/v1/picture/flags-sq-4/egy,-2.0
52534,1997-11-19T00:00:00,38,Peru,PER,51,51.0,https://api.fifa.com/api/v1/picture/flags-sq-4/per,0.0
52535,1997-11-19T00:00:00,39,Jamaica,JAM,51,51.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jam,0.0
52536,1997-11-19T00:00:00,40,Greece,GRE,50,50.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gre,0.0
52537,1997-11-19T00:00:00,41,Belgium,BEL,50,46.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bel,4.0
52538,1997-11-19T00:00:00,42,Turkey,TUR,50,51.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tur,-1.0
52539,1997-11-19T00:00:00,43,Uruguay,URU,49,45.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uru,4.0
52540,1997-11-19T00:00:00,44,Lithuania,LTU,47,48.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ltu,-1.0
52541,1997-11-19T00:00:00,45,Republic of Ireland,IRL,47,47.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irl,0.0
52542,1997-11-19T00:00:00,46,Kuwait,KUW,47,46.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kuw,1.0
52543,1997-11-19T00:00:00,47,Poland,POL,46,47.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pol,-1.0
52544,1997-11-19T00:00:00,48,Côte d'Ivoire,CIV,46,47.0,https://api.fifa.com/api/v1/picture/flags-sq-4/civ,-1.0
52545,1997-11-19T00:00:00,49,Ukraine,UKR,46,46.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr,0.0
52546,1997-11-19T00:00:00,50,IR Iran,IRN,46,46.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irn,0.0
52547,1997-11-19T00:00:00,51,Cameroon,CMR,46,47.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cmr,-1.0
52548,1997-11-19T00:00:00,52,Costa Rica,CRC,45,44.0,https://api.fifa.com/api/v1/picture/flags-sq-4/crc,1.0
52549,1997-11-19T00:00:00,53,Ghana,GHA,45,46.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gha,-1.0
52550,1997-11-19T00:00:00,54,Angola,ANG,45,44.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ang,1.0
52551,1997-11-19T00:00:00,55,Algeria,ALG,45,45.0,https://api.fifa.com/api/v1/picture/flags-sq-4/alg,0.0
52552,1997-11-19T00:00:00,56,China PR,CHN,44,44.0,https://api.fifa.com/api/v1/picture/flags-sq-4/chn,0.0
52553,1997-11-19T00:00:00,57,Thailand,THA,44,42.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tha,2.0
52554,1997-11-19T00:00:00,58,Trinidad and Tobago,TRI,44,43.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tri,1.0
52555,1997-11-19T00:00:00,59,United Arab Emirates,UAE,44,43.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uae,1.0
52556,1997-11-19T00:00:00,60,Israel,ISR,44,43.0,https://api.fifa.com/api/v1/picture/flags-sq-4/isr,1.0
52557,1997-11-19T00:00:00,61,Finland,FIN,43,43.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fin,0.0
52558,1997-11-19T00:00:00,62,Switzerland,SUI,42,42.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sui,0.0
52559,1997-11-19T00:00:00,63,Canada,CAN,41,42.0,https://api.fifa.com/api/v1/picture/flags-sq-4/can,-1.0
52560,1997-11-19T00:00:00,64,Gabon,GAB,41,42.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gab,-1.0
52561,1997-11-19T00:00:00,65,Honduras,HON,41,42.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hon,-1.0
52562,1997-11-19T00:00:00,66,Mozambique,MOZ,40,40.0,https://api.fifa.com/api/v1/picture/flags-sq-4/moz,0.0
52563,1997-11-19T00:00:00,67,Guinea,GUI,40,41.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gui,-1.0
52564,1997-11-19T00:00:00,68,El Salvador,SLV,40,40.0,https://api.fifa.com/api/v1/picture/flags-sq-4/slv,0.0
52565,1997-11-19T00:00:00,69,Qatar,QAT,39,32.0,https://api.fifa.com/api/v1/picture/flags-sq-4/qat,7.0
52566,1997-11-19T00:00:00,70,Zimbabwe,ZIM,39,39.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zim,0.0
52567,1997-11-19T00:00:00,71,Nigeria,NGA,39,41.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nga,-2.0
52568,1997-11-19T00:00:00,72,Georgia,GEO,39,38.0,https://api.fifa.com/api/v1/picture/flags-sq-4/geo,1.0
52569,1997-11-19T00:00:00,73,Latvia,LVA,38,38.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lva,0.0
52570,1997-11-19T00:00:00,74,Iceland,ISL,38,39.0,https://api.fifa.com/api/v1/picture/flags-sq-4/isl,-1.0
52571,1997-11-19T00:00:00,75,Togo,TOG,38,37.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tog,1.0
52572,1997-11-19T00:00:00,76,Iraq,IRQ,38,38.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irq,0.0
52573,1997-11-19T00:00:00,77,Zaire,ZAI,38,37.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zai,1.0
52574,1997-11-19T00:00:00,78,Hungary,HUN,37,40.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hun,-3.0
52575,1997-11-19T00:00:00,79,Sierra Leone,SLE,37,37.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sle,0.0
52576,1997-11-19T00:00:00,80,Oman,OMA,36,35.0,https://api.fifa.com/api/v1/picture/flags-sq-4/oma,1.0
52577,1997-11-19T00:00:00,81,Uzbekistan,UZB,36,35.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uzb,1.0
52578,1997-11-19T00:00:00,82,Senegal,SEN,36,36.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sen,0.0
52579,1997-11-19T00:00:00,83,Northern Ireland,NIR,36,38.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nir,-2.0
52580,1997-11-19T00:00:00,84,Cyprus,CYP,36,38.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cyp,-2.0
52581,1997-11-19T00:00:00,85,Namibia,NAM,35,35.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nam,0.0
52582,1997-11-19T00:00:00,86,FYR Macedonia,MKD,35,36.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mkd,-1.0
52583,1997-11-19T00:00:00,87,Malaysia,MAS,35,35.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mas,0.0
52584,1997-11-19T00:00:00,88,Mali,MLI,35,35.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mli,0.0
52585,1997-11-19T00:00:00,89,Guatemala,GUA,35,35.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gua,0.0
52586,1997-11-19T00:00:00,90,Cuba,CUB,34,29.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cub,5.0
52587,1997-11-19T00:00:00,91,Lebanon,LBN,34,34.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lbn,0.0
52588,1997-11-19T00:00:00,92,Liberia,LBR,33,33.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lbr,0.0
52589,1997-11-19T00:00:00,93,Kenya,KEN,33,33.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ken,0.0
52590,1997-11-19T00:00:00,94,Slovenia,SVN,33,33.0,https://api.fifa.com/api/v1/picture/flags-sq-4/svn,0.0
52591,1997-11-19T00:00:00,95,Malawi,MWI,33,33.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mwi,0.0
52592,1997-11-19T00:00:00,96,Indonesia,IDN,33,30.0,https://api.fifa.com/api/v1/picture/flags-sq-4/idn,3.0
52593,1997-11-19T00:00:00,97,Tanzania,TAN,33,33.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tan,0.0
52594,1997-11-19T00:00:00,98,Wales,WAL,31,31.0,https://api.fifa.com/api/v1/picture/flags-sq-4/wal,0.0
52595,1997-11-19T00:00:00,99,Syria,SYR,31,31.0,https://api.fifa.com/api/v1/picture/flags-sq-4/syr,0.0
52596,1997-11-19T00:00:00,100,Uganda,UGA,31,32.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uga,-1.0
52597,1997-11-19T00:00:00,101,Bosnia and Herzegovina,BIH,30,30.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bih,0.0
52598,1997-11-19T00:00:00,102,Congo,CGO,30,31.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cgo,-1.0
52599,1997-11-19T00:00:00,103,Estonia,EST,29,30.0,https://api.fifa.com/api/v1/picture/flags-sq-4/est,-1.0
52600,1997-11-19T00:00:00,104,Sudan,SDN,29,29.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sdn,0.0
52601,1997-11-19T00:00:00,105,Singapore,SIN,29,27.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sin,2.0
52602,1997-11-19T00:00:00,106,Burkina Faso,BFA,28,27.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bfa,1.0
52603,1997-11-19T00:00:00,107,Vietnam,VIE,28,23.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vie,5.0
52604,1997-11-19T00:00:00,108,Armenia,ARM,28,28.0,https://api.fifa.com/api/v1/picture/flags-sq-4/arm,0.0
52605,1997-11-19T00:00:00,109,Kazakhstan,KAZ,27,26.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kaz,1.0
52606,1997-11-19T00:00:00,110,Belarus,BLR,27,27.0,https://api.fifa.com/api/v1/picture/flags-sq-4/blr,0.0
52607,1997-11-19T00:00:00,111,Grenada,GRN,26,26.0,https://api.fifa.com/api/v1/picture/flags-sq-4/grn,0.0
52608,1997-11-19T00:00:00,112,India,IND,26,26.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ind,0.0
52609,1997-11-19T00:00:00,113,Myanmar,MYA,26,24.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mya,2.0
52610,1997-11-19T00:00:00,114,Barbados,BRB,26,26.0,https://api.fifa.com/api/v1/picture/flags-sq-4/brb,0.0
52611,1997-11-19T00:00:00,115,Venezuela,VEN,25,25.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ven,0.0
52612,1997-11-19T00:00:00,116,Panama,PAN,25,25.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pan,0.0
52613,1997-11-19T00:00:00,117,Albania,ALB,25,26.0,https://api.fifa.com/api/v1/picture/flags-sq-4/alb,-1.0
52614,1997-11-19T00:00:00,118,Faroe Islands,FRO,24,24.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fro,0.0
52615,1997-11-19T00:00:00,119,Tajikistan,TJK,24,24.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tjk,0.0
52616,1997-11-19T00:00:00,120,New Zealand,NZL,22,23.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nzl,-1.0
52617,1997-11-19T00:00:00,121,St. Vincent and the Grenadines,VIN,22,22.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vin,0.0
52618,1997-11-19T00:00:00,122,Bahrain,BHR,22,23.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bhr,-1.0
52619,1997-11-19T00:00:00,123,Jordan,JOR,21,21.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jor,0.0
52620,1997-11-19T00:00:00,124,Azerbaijan,AZE,21,21.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aze,0.0
52621,1997-11-19T00:00:00,125,Ethiopia,ETH,20,20.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eth,0.0
52622,1997-11-19T00:00:00,126,Haiti,HAI,20,18.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hai,2.0
52623,1997-11-19T00:00:00,127,St. Kitts and Nevis,SKN,19,19.0,https://api.fifa.com/api/v1/picture/flags-sq-4/skn,0.0
52624,1997-11-19T00:00:00,128,Yemen,YEM,19,19.0,https://api.fifa.com/api/v1/picture/flags-sq-4/yem,0.0
52625,1997-11-19T00:00:00,129,Hong Kong,HKG,19,19.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hkg,0.0
52626,1997-11-19T00:00:00,130,Solomon Islands,SOL,18,18.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sol,0.0
52627,1997-11-19T00:00:00,131,Moldova,MDA,18,20.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mda,-2.0
52628,1997-11-19T00:00:00,132,Malta,MLT,18,20.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mlt,-2.0
52629,1997-11-19T00:00:00,133,Turkmenistan,TKM,18,18.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tkm,0.0
52630,1997-11-19T00:00:00,134,Benin,BEN,18,18.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ben,0.0
52631,1997-11-19T00:00:00,135,Mauritania,MTN,18,18.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mtn,0.0
52632,1997-11-19T00:00:00,136,Sri Lanka,SRI,17,17.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sri,0.0
52633,1997-11-19T00:00:00,137,Luxembourg,LUX,17,17.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lux,0.0
52634,1997-11-19T00:00:00,138,Dominica,DMA,16,16.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dma,0.0
52635,1997-11-19T00:00:00,139,Bangladesh,BAN,16,16.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ban,0.0
52636,1997-11-19T00:00:00,140,Kyrgyz Republic,KGZ,16,16.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kgz,0.0
52637,1997-11-19T00:00:00,141,St. Lucia,LCA,15,15.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lca,0.0
52638,1997-11-19T00:00:00,142,Laos,LAO,14,11.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lao,3.0
52639,1997-11-19T00:00:00,143,Gambia,GAM,14,14.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gam,0.0
52640,1997-11-19T00:00:00,144,Dominican Republic,DOM,13,13.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dom,0.0
52641,1997-11-19T00:00:00,145,Libya,LBY,13,13.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lby,0.0
52642,1997-11-19T00:00:00,146,Fiji,FIJ,13,13.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fij,0.0
52643,1997-11-19T00:00:00,147,Suriname,SUR,12,12.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sur,0.0
52644,1997-11-19T00:00:00,148,Guinea-Bissau,GNB,12,12.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gnb,0.0
52645,1997-11-19T00:00:00,149,Niger,NIG,11,12.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nig,-1.0
52646,1997-11-19T00:00:00,150,Lesotho,LES,11,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/les,3.0
52647,1997-11-19T00:00:00,151,Mauritius,MRI,11,11.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mri,0.0
52648,1997-11-19T00:00:00,152,Burundi,BDI,10,10.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bdi,0.0
52649,1997-11-19T00:00:00,153,Pakistan,PAK,10,10.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pak,0.0
52650,1997-11-19T00:00:00,154,Chinese Taipei,TPE,9,9.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tpe,0.0
52651,1997-11-19T00:00:00,155,Nepal,NEP,9,9.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nep,0.0
52652,1997-11-19T00:00:00,157,Macau,MAC,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mac,0.0
52653,1997-11-19T00:00:00,158,Antigua and Barbuda,ATG,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/atg,0.0
52654,1997-11-19T00:00:00,159,Liechtenstein,LIE,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lie,0.0
52655,1997-11-19T00:00:00,160,Maldives,MDV,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mdv,0.0
52656,1997-11-19T00:00:00,161,Tahiti,TAH,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tah,0.0
52657,1997-11-19T00:00:00,162,Botswana,BOT,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bot,0.0
52658,1997-11-19T00:00:00,163,Madagascar,MAD,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mad,0.0
52659,1997-11-19T00:00:00,164,Cayman Islands,CAY,7,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cay,-1.0
52660,1997-11-19T00:00:00,165,Korea DPR,PRK,7,7.0,https://api.fifa.com/api/v1/picture/flags-sq-4/prk,0.0
52661,1997-11-19T00:00:00,166,Puerto Rico,PUR,6,7.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pur,-1.0
52662,1997-11-19T00:00:00,167,Papua New Guinea,PNG,6,6.0,https://api.fifa.com/api/v1/picture/flags-sq-4/png,0.0
52663,1997-11-19T00:00:00,168,Guyana,GUY,6,6.0,https://api.fifa.com/api/v1/picture/flags-sq-4/guy,0.0
52664,1997-11-19T00:00:00,169,Cambodia,CAM,6,6.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cam,0.0
52665,1997-11-19T00:00:00,170,Cape Verde Islands,CPV,6,6.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cpv,0.0
52666,1997-11-19T00:00:00,171,Eswatini,SWZ,5,5.0,https://api.fifa.com/api/v1/picture/flags-sq-4/swz,0.0
52667,1997-11-19T00:00:00,172,Rwanda,RWA,5,5.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rwa,0.0
52668,1997-11-19T00:00:00,173,San Marino,SMR,5,6.0,https://api.fifa.com/api/v1/picture/flags-sq-4/smr,-1.0
52669,1997-11-19T00:00:00,174,Bermuda,BER,5,5.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ber,0.0
52670,1997-11-19T00:00:00,175,Tonga,TGA,5,6.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tga,-1.0
52671,1997-11-19T00:00:00,176,Philippines,PHI,4,4.0,https://api.fifa.com/api/v1/picture/flags-sq-4/phi,0.0
52672,1997-11-19T00:00:00,177,Aruba,ARU,4,4.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aru,0.0
52673,1997-11-19T00:00:00,178,Brunei Darussalam,BRU,3,3.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bru,0.0
52674,1997-11-19T00:00:00,179,Belize,BLZ,3,3.0,https://api.fifa.com/api/v1/picture/flags-sq-4/blz,0.0
52675,1997-11-19T00:00:00,180,British Virgin Islands,VGB,3,3.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vgb,0.0
52676,1997-11-19T00:00:00,181,Seychelles,SEY,3,3.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sey,0.0
52677,1997-11-19T00:00:00,182,Nicaragua,NCA,2,2.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nca,0.0
52678,1997-11-19T00:00:00,183,Samoa,SAM,2,3.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sam,-1.0
52679,1997-11-19T00:00:00,184,Chad,CHA,2,2.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cha,0.0
52680,1997-11-19T00:00:00,185,Andorra,AND,2,2.0,https://api.fifa.com/api/v1/picture/flags-sq-4/and,0.0
52681,1997-11-19T00:00:00,186,Vanuatu,VAN,2,2.0,https://api.fifa.com/api/v1/picture/flags-sq-4/van,0.0
52682,1997-11-19T00:00:00,187,Somalia,SOM,2,2.0,https://api.fifa.com/api/v1/picture/flags-sq-4/som,0.0
52683,1997-11-19T00:00:00,188,Central African Republic,CTA,1,1.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cta,0.0
52684,1997-11-19T00:00:00,189,Djibouti,DJI,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dji,
52685,1997-11-19T00:00:00,190,Anguilla,AIA,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aia,
52686,1997-11-19T00:00:00,191,Cook Islands,COK,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cok,
52687,1997-11-19T00:00:00,192,Guam,GUM,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gum,
52688,1997-08-20T00:00:00,1,Brazil,BRA,72,72.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,0.0
52689,1997-08-20T00:00:00,2,Spain,ESP,63,63.0,https://api.fifa.com/api/v1/picture/flags-sq-4/esp,0.0
52690,1997-08-20T00:00:00,3,Denmark,DEN,62,62.0,https://api.fifa.com/api/v1/picture/flags-sq-4/den,0.0
52691,1997-08-20T00:00:00,4,Germany,GER,61,61.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,0.0
52692,1997-08-20T00:00:00,5,Russia,RUS,60,61.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rus,-1.0
52693,1997-08-20T00:00:00,6,Netherlands,NED,60,61.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ned,-1.0
52694,1997-08-20T00:00:00,7,England,ENG,60,60.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,0.0
52695,1997-08-20T00:00:00,8,Italy,ITA,59,60.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,-1.0
52696,1997-08-20T00:00:00,9,Mexico,MEX,59,59.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mex,0.0
52697,1997-08-20T00:00:00,10,Colombia,COL,59,58.0,https://api.fifa.com/api/v1/picture/flags-sq-4/col,1.0
52698,1997-08-20T00:00:00,11,France,FRA,59,59.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fra,0.0
52699,1997-08-20T00:00:00,12,Romania,ROU,58,61.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rou,-3.0
52700,1997-08-20T00:00:00,13,Argentina,ARG,58,57.0,https://api.fifa.com/api/v1/picture/flags-sq-4/arg,1.0
52701,1997-08-20T00:00:00,14,Morocco,MAR,57,57.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mar,0.0
52702,1997-08-20T00:00:00,15,Norway,NOR,57,56.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nor,1.0
52703,1997-08-20T00:00:00,16,Czech Republic,CZE,57,57.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cze,0.0
52704,1997-08-20T00:00:00,17,Japan,JPN,56,56.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jpn,0.0
52705,1997-08-20T00:00:00,18,Bolivia,BOL,55,55.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bol,0.0
52706,1997-08-20T00:00:00,19,Zambia,ZAM,55,55.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zam,0.0
52707,1997-08-20T00:00:00,20,Slovakia,SVK,54,54.0,https://api.fifa.com/api/v1/picture/flags-sq-4/svk,0.0
